,pair_0,pair_1,min_dcor,p-value,condition
108,9,10,0.00165,0.37656,"('7', '12', 'T')"
109,9,11,0.0,0.46845,"('2', '3', '6', '10', '12', '14', '16', '17')"
110,9,12,0.04481,0.10609,"('6', '7', '10', '11', '15', '17', 'T')"
111,9,13,0.0,0.48975,"('2', '7', '10', '12', '16', '17', 'T')"
112,9,14,0.0,0.43806,"('2', '15', '16', 'T')"
113,9,15,0.02427,0.16798,"('3', '11', '12')"
114,9,16,0.0,0.46735,"('1', '2', '4', '5', '7', '8', '10', '11', '12', '13', '14', '15')"
115,9,17,0.04121,0.12559,"('12', 'T')"
116,9,T,0.12998,0.0234,"('10', '11', '12')"
117,10,11,0.01605,0.75172,"('6', '7')"
118,10,12,0.07891,0.05099,"('3', '5', '6', '7', '8', '9', '17', 'T')"
119,10,13,0.0,0.49315,"('2', '4', '5', '6', '8', '11', '12', '16', 'T')"
120,10,14,0.0,0.44606,"('2', '11')"
121,10,15,0.0,0.45465,"('1', '4', '6', '7', '13', '17')"
122,10,16,0.0,0.44716,"('4', '6', '13', '15', 'T')"
123,10,17,0.0,0.47245,"('2', '3', '7', '9', '12', 'T')"
124,10,T,0.0,0.46805,"('3', '9', '11', '12', '13')"
125,11,12,0.0,0.50125,"('1', '2', '7', '8', '9', '10', '13', '14', '15', '16', 'T')"
126,11,13,0.01251,0.24878,"('1', '2', '5', 'T')"
127,11,14,0.00133,0.39626,"('1', '2', '5', '13', '15', 'T')"
128,11,15,0.00145,0.38726,"('3', '9', '13', '14', 'T')"
129,11,16,0.0,0.48035,"('6', '15')"
130,11,17,0.0,0.47965,"('9', '13', '14')"
131,11,T,0.02744,0.16418,"('1', '9', '12', '13', '14', '15')"
132,12,13,0.02411,0.17298,"('1', '2', '5', '6', '7', '9', '10', '11', 'T')"
133,12,14,0.0,0.47865,"('1', '2', '3', '4', '5', '7', '9', '11', '13', '15', '16')"
134,12,15,0.0,0.46405,"('1', '2', '3', '8', '11', 'T')"
135,12,16,0.0,0.49745,"('2', '3', '7', '8', '9', '13', '14', 'T')"
136,12,17,0.00223,0.38826,"('1', '5', '7', '9', '10', '11', 'T')"
137,12,T,0.04964,0.10439,"('5', '9', '10', '11', '13')"
138,13,14,0.0,0.49675,"('1', '3', '5', '6', '7', '9')"
139,13,15,0.0,0.46685,"('1', '2', '5', '6', '7', '10', '14', '17', 'T')"
140,13,16,0.0,0.50265,"('2', '6', '11')"
141,13,17,0.0,0.49855,"('1', '3', '5', '6', '7', '10', '12', '14', '16', 'T')"
142,13,T,0.0,0.49675,"('1', '2', '3', '6', '9', '10', '11')"
143,14,15,0.0,0.48005,"('1', '2', '5', '6', '8', '10', '11', '12', '13', 'T')"
144,14,16,0.00119,0.53615,"('1', '3', '11', '15', 'T')"
145,14,17,0.0,0.47515,"('1', '4', '6', '8', '11', '12', 'T')"
146,14,T,0.0,0.46335,"('1', '3', '5', '6', '7', '9', '11', '15')"
147,15,16,0.0,0.44496,"('1', '2', '6', '13', '17', 'T')"
148,15,17,0.02238,0.80552,"('1', '10', 'T')"
149,15,T,0.0,0.46275,"('3', '4', '5', '9', '11', '12', '13', '14')"
150,16,17,0.0,0.46915,"('1', '2', '7', '9', '12')"
151,16,T,0.0,0.46455,"('9', '10', '14', '15')"
152,17,T,0.0,0.47165,"('1', '7', '9', '10', '11', '12', '14', '16')"
