,pair_0,pair_1,min_dcor,p-value,condition
85,6,17,0.0,0.47595,"('5', '8', '10', '13', '15')"
86,6,T,0.04066,0.12529,"('2', '3', '7', '10', '12', '13', '14', '16')"
87,7,8,0.0,0.47545,"('1', '4', '12', '14', '15', '16', 'T')"
88,7,9,0.0,0.49015,"('4', '6', '12', 'T')"
89,7,10,0.0,0.48055,"('2', '13', '15', '16')"
90,7,11,0.0,0.47485,"('2', '4', '6', '9', '12', '14', '15', '17', 'T')"
91,7,12,0.09553,0.0426,"('1', '4', '5', '8', '9', '11')"
92,7,13,0.01503,0.75872,"('10', '15', '16', 'T')"
93,7,14,0.0,0.45305,"('1', '3', '4', '6', '8', '9', '12', '16')"
94,7,15,0.00364,0.60984,"('1', '4', '16')"
95,7,16,0.00746,0.68603,"('9', '12')"
96,7,17,0.0,0.47665,"('1', '4', '6', '8', '11', '12', '13')"
97,7,T,0.0,0.46545,"('1', '4', '6', '8', '9', '10', '13', '16')"
98,8,9,0.0,0.46285,"('3', '4', '6', '10', '12', '13', '14', '15', '16', 'T')"
99,8,10,0.05586,0.08829,"('5', '12', '13', '14', '15', '16', '17')"
100,8,11,0.0,0.44056,"('5', '7', '9', '10', '14', 'T')"
101,8,12,0.0027,0.35586,"('5', '7', '10', '16', 'T')"
102,8,13,0.0,0.44736,"('1', '2', '4', '6', '7', '11', '12', '15', '16', '17', 'T')"
103,8,14,0.00204,0.36046,"('1', '4', '5', '13', '16', '17')"
104,8,15,0.0,0.46745,"('1', '2', '3', '5', '10', '11', '12', '13', '14')"
105,8,16,0.0,0.48895,"('2', '5', '10', '15', '17')"
106,8,17,0.04713,0.10969,"('3', '7', '10', '12', '13', '14', '16', 'T')"
107,8,T,0.0,0.43986,"('1', '3', '7', '12', '13', '15')"
108,9,10,0.0,0.45575,"('1', '13', '16', 'T')"
109,9,11,0.0,0.45935,"('1', '2', '3', '4', '6', '7', '8', '10', '13', 'T')"
