,pair_0,pair_1,min_dcor,p-value,condition
94,7,15,0.00055,0.37166,"('1', '10', '11', '14', 'T')"
95,7,16,0.0,0.48255,"('9', '10', '11', '13', '15')"
96,7,17,0.0064,0.19348,"('1', '10', 'T')"
97,7,T,0.00348,0.24618,"('1', '6', '10', '11', '12', '15', '17')"
98,8,9,0.0,0.48865,"('1', '2', '3', '5', '6', '11', '13', '14', '16', '17')"
99,8,10,0.0,0.46835,"('4', '6', '7', '12', '13', 'T')"
100,8,11,0.00229,0.28907,"('1', '2', '3', '5', '9', '12', '13', '16', '17', 'T')"
101,8,12,0.0,0.47365,"('3', '4', '5', '7', '9', '14', 'T')"
102,8,13,0.01001,0.13609,"('1', 'T')"
103,8,14,0.00014,0.51685,"('1', '2', '5', '13', 'T')"
104,8,15,0.00159,0.64274,"('5', '11', '13', '16', '17')"
105,8,16,1e-05,0.50795,"('2', '13')"
106,8,17,0.03737,0.0243,"('1', '2', '3', '5', '11', '13', '16', 'T')"
107,8,T,0.0,0.48435,"('1', '2', '3', '5', '11', '12', '15', '17')"
108,9,10,5e-05,0.43966,"('2', '3', '7', '11', '12')"
109,9,11,0.02695,0.042,"('1', '2', '3', '5', '6', '7', '10', '12', '14', '17', 'T')"
110,9,12,0.0,0.48815,"('1', '3', '6', '7', '10', '11', '13')"
111,9,13,0.0,0.45585,"('4', '8', '10', '12', '14', '16')"
112,9,14,0.0,0.45675,"('1', '4', '7', '11', '16', '17', 'T')"
113,9,15,0.0,0.45505,"('1', '2', '3', '4', '7', '10', '11', '14')"
114,9,16,0.04386,0.992,"('5', '7', '11', '15')"
115,9,17,0.01476,0.09279,"('1', '2', '3', '10', '11', '12', 'T')"
116,9,T,2e-05,0.46805,"('1', '2', '3', '5', '6', '7', '10', '11', '12', '13', '17')"
117,10,11,0.00015,0.42206,"('2', '3', '7', '9', '12', '16', '17')"
118,10,12,0.00103,0.34627,"('3', '5', '7', '9', '11', '16', '17', 'T')"
119,10,13,0.0,0.44216,"('5', '6', '12', '16', 'T')"
120,10,14,0.0,0.45475,"('1', '2', '11', '12', '13', '15')"
121,10,15,1e-05,0.47625,"('5', '11', '12', '13', '16', '17')"
122,10,16,0.00215,0.29327,"('1', '2', '3', '7', '13', '14')"
123,10,17,0.01123,0.12209,"('3', '7', '11', '12', '16')"
124,10,T,0.0,0.46465,"('3', '5', '6', '8', '9', '11', '12')"
125,11,12,0.02533,0.043,"('T',)"
126,11,13,0.0,0.46325,"('1', '12', 'T')"
127,11,14,0.0,0.46475,"('10', '12', '13', '15', 'T')"
128,11,15,3e-05,0.47715,"('5', '6', '8', '10', '12', '13', '16', '17')"
129,11,16,0.0,0.48975,"('1', '6', '7', '9', '13', '15', 'T')"
130,11,17,0.03555,0.0288,"('1', '2', '3', '5', '7', '9', '10', '12', '13', '14', 'T')"
131,11,T,0.01511,0.09749,"('2', '5', '7', '9', '12', '13', '17')"
132,12,13,0.01824,0.07649,"('T',)"
133,12,14,0.0,0.45345,"('1', '2', '11', '13', '15', '17')"
134,12,15,0.0,0.46485,"('1', '2', '3', '7', '9', '10', '16', '17', 'T')"
135,12,16,0.0,0.48555,"('1', '2', '6', '8', '14', '17')"
136,12,17,0.0015,0.33157,"('T',)"
137,12,T,0.19109,0.0001,"('1', '11', '13')"
138,13,14,0.0011,0.60214,"('4', '5', '7', '8', '12', 'T')"
139,13,15,0.0,0.42836,"('1', '4', '6', '7', '8', '9', '16', '17', 'T')"
140,13,16,0.00815,0.16538,"('1', '3', '4', '8', '12', '14', 'T')"
141,13,17,0.0,0.47745,"('4', '5', '8', '9', '12', '14', '16', 'T')"
142,13,T,0.11796,0.002,"('1', '12')"
143,14,15,0.13491,0.0035,"('5', '10', '13', '16')"
144,14,16,0.00137,0.33427,"('1', '2', '13', '15')"
145,14,17,0.0,0.47165,"('1', '11', '12', '13', '15', 'T')"
146,14,T,0.0,0.45955,"('1', '2', '4', '5', '7', '8', '9', '12', '16')"
147,15,16,0.00297,0.70703,"('9', '14')"
148,15,17,0.00063,0.59044,"('5', '6', '8', '10', '11', '13', '16', 'T')"
149,15,T,0.0,0.45145,"('3', '4', '6', '7', '12', '13', '14')"
150,16,17,0.0,0.49105,"('1', '4', '5', '6', '7', '8', '10', '11', '12', '14', '15', 'T')"
151,16,T,0.0,0.48895,"('2', '3', '7', '8', '9', '12', '14', '15')"
152,17,T,0.04705,0.0139,"('1', '3', '5', '7', '11', '12', '13')"
