,pair_0,pair_1,min_dcor,p-value,condition
92,7,13,0.00061,0.19868,"('1', '2', '3', '9', '10', '15', 'T')"
93,7,14,5e-05,0.37466,"('5', '9', '10', '11', '17')"
94,7,15,0.0,0.45975,"('1', '4', '6', '9', '13', '14', '16', '17', 'T')"
95,7,16,0.0012,0.13629,"('1', '2', '3', '9', '10', '12', '17', 'T')"
96,7,17,0.0141,0.0005,"('1', '2', '4', '9', '10', '11', '13', '16', 'T')"
97,7,T,0.00021,0.30747,"('1', '9', '11', '12', '13', '16')"
98,8,9,0.0,0.45325,"('2', '3', '14', '15')"
99,8,10,1e-05,0.42936,"('1', '4', '5', '11', '12', '13', '14', '16', '17')"
100,8,11,0.00018,0.30007,"('1', 'T')"
101,8,12,0.00413,0.0266,"('1', '2', '3', '4', '5', '11', '13', '16', '17', 'T')"
102,8,13,0.0001,0.57964,"('3', '6', '15', 'T')"
103,8,14,0.00032,0.25687,"('1', '5', '7', '10', '11', '17')"
104,8,15,0.00017,0.61814,"('1', '4', '16')"
105,8,16,1e-05,0.42946,"('1',)"
106,8,17,0.01782,0.0001,"('1', '2', '4', '5', '7', '10', '12', '16')"
107,8,T,0.00078,0.81772,"('6', '11', '13')"
108,9,10,0.0,0.45425,"('1', '2', '3', '4', '6', '11', '12', '14', '15', '17')"
109,9,11,0.0,0.45705,"('2', '4', '7', '10', '12', '13', '14', '15', 'T')"
110,9,12,0.00181,0.08899,"('1', '2', '3', '5', '7', '11', '13', '16', '17', 'T')"
111,9,13,0.00054,0.20478,"('1', '2', '3', '7', '12', '15')"
112,9,14,0.00028,0.27167,"('5', '7', '10')"
113,9,15,0.0,0.43716,"('1', '4', '7', '14', '16', 'T')"
114,9,16,1e-05,0.45475,"('1', '7', '12')"
115,9,17,0.00311,0.0421,"('1', '2', '4', '5', '7', '10', '12', '13', '16')"
116,9,T,0.0,0.46065,"('1', '2', '3', '4', '11', '12', '13', '14', '15', '16')"
117,10,11,0.00357,0.0443,"('2', '3', '4', '12', '13', '14', '15', '17', 'T')"
118,10,12,0.0,0.45025,"('1', '3', '11', '13', '16', '17', 'T')"
119,10,13,0.00044,0.21018,"('1', '3', '7', '11', '14', '15', 'T')"
120,10,14,0.00123,0.12959,"('3', '5', '7', '9', '11', '17')"
121,10,15,0.0,0.43386,"('2', '14', '16', 'T')"
122,10,16,0.0015,0.10609,"('1', '3', '7', '12', '17', 'T')"
123,10,17,0.01176,0.0022,"('1', '3', '4', '7', '11', '12', '13', '14', '16')"
124,10,T,0.0,0.46725,"('1', '5', '9', '11', '12', '17')"
125,11,12,0.0065,0.013,"('T',)"
126,11,13,0.00011,0.58814,"('5', '8', '17', 'T')"
127,11,14,0.00047,0.22248,"('2', '5', '7', '10', 'T')"
128,11,15,0.00154,0.10849,"('2', '5', '6', '10', '12', '13', 'T')"
129,11,16,0.00092,0.84072,"('15', 'T')"
130,11,17,0.00048,0.23048,"('2', '4', '7', '10', '12', '15', 'T')"
131,11,T,0.07984,0.0001,"('3', '7', '10', '12')"
132,12,13,0.0002,0.29907,"('1', '2', '3', '7', '9', '10', '11', '15', '16', 'T')"
133,12,14,0.00114,0.86871,"('T',)"
134,12,15,0.0,0.45255,"('16',)"
135,12,16,0.00952,0.0022,"('1', '2', '3', '6', '7', '8', '9', '10', '17', 'T')"
136,12,17,0.00393,0.0295,"('1', '2', '3', '4', '7', '8', '9', '10', '11', '13', '16', 'T')"
137,12,T,0.00303,0.0454,"('1', '11', '16')"
138,13,14,0.0,0.41226,"('2', '3', '5', '7', '9', '10', '11', '15')"
139,13,15,0.0008,0.14659,"('1', '2', '3', '6', '7', '10', '11', '14', 'T')"
