,pair_0,pair_1,min_dcor,p-value,condition
90,7,11,0.00321,0.0481,"('2', '3', '4', '9', '12', '16', '17', 'T')"
91,7,12,0.00238,0.06739,"('1', '2', '3', '9', '11', '16', '17', 'T')"
92,7,13,0.00334,0.0495,"('1', '2', '3', '5', '9')"
93,7,14,0.0,0.43316,"('1', '2', '5', '9', '11', '15', '16', '17', 'T')"
94,7,15,0.0,0.44926,"('1', '3', '14', '16', '17', 'T')"
95,7,16,0.00692,0.0077,"('1', '2', '5', '9', '11', '12')"
96,7,17,0.00629,0.0113,"('2', '9', '10', '11', '12', '14', '16', 'T')"
97,7,T,0.00022,0.29107,"('2', '3', '9', '11', '12', '16', '17')"
98,8,9,0.0,0.46725,"('2', '10', '13', '14', '16')"
99,8,10,0.00312,0.05199,"('1', '2', '5', '11', '13', '17')"
100,8,11,0.0027,0.06109,"('1', 'T')"
101,8,12,0.00049,0.23328,"('1', '2', '3', '4', '5', '6', '7', '10', '11', '16', '17', 'T')"
102,8,13,0.0,0.44036,"('7', '15', 'T')"
103,8,14,0.0,0.45795,"('1', '2', '5', '10', '11', '15', '17')"
104,8,15,0.00015,0.61544,"('1',)"
105,8,16,0.0,0.46385,"('1',)"
106,8,17,0.00121,0.13839,"('1', '2', '4', '5', '7', '10', '11', '12', '14', '16', 'T')"
107,8,T,0.0,0.46095,"('1', '2', '4', '5', '10', '11', '12', '14', '16', '17')"
108,9,10,0.0,0.46295,"('1', '3', '4', '5', '6', '7', '12', '13', '16', '17', 'T')"
109,9,11,0.0,0.46495,"('1', '3', '4', '5', '7', '12', '15', '16', 'T')"
110,9,12,0.00049,0.22788,"('1', '3', '7', '11', '13', '15', '16', '17', 'T')"
111,9,13,0.00013,0.31437,"('7',)"
112,9,14,0.0,0.45015,"('1', '3', '5', '7', '15', '16', '17', 'T')"
113,9,15,0.00567,0.0218,"('3', '7', '12', '14', '16', 'T')"
114,9,16,0.00463,0.0231,"('1', '5', '7', 'T')"
115,9,17,0.00016,0.33697,"('1', '3', '4', '7', '10', '11', '12', '13', '14', '15', '16', 'T')"
116,9,T,0.00076,0.17178,"('1', '3', '7', '11', '13', '16')"
117,10,11,0.0,0.44676,"('13', '16')"
118,10,12,0.0,0.46605,"('1', '4', '6', '7', '8', '17', 'T')"
119,10,13,0.00082,0.83682,"('2', '14', '16', '17')"
120,10,14,5e-05,0.53085,"('2', '13')"
121,10,15,0.0,0.41736,"('2', '5', '11', '12', '14', '16', '17')"
