,pair_0,pair_1,min_dcor,p-value,condition
140,13,16,0.00027,0.35206,"('1', '3', '7', '9', '10', '12', '14', '15')"
141,13,17,0.00032,0.32927,"('1', '2', '3', '7', '9', '10', '12', '14', '15', '16', 'T')"
142,13,T,0.0,0.41926,"('3', '4', '6', '10', '12', '14', '15', '16', '17')"
143,14,15,0.00038,0.60734,"('5', '10', '12')"
144,14,16,0.0,0.47065,"('1', '2', '3', '5', '9', '10', '11', 'T')"
145,14,17,0.0,0.47925,"('3', '5', '7', '9', '10', '11', '13', '16', 'T')"
146,14,T,8e-05,0.52545,"('1', '4', '7')"
147,15,16,0.0,0.46655,"('6', '9', '10', 'T')"
148,15,17,0.0,0.47275,"('5', '6', '7', '10', '12', '14', '16')"
149,15,T,0.0,0.41516,"('1', '10', '11', '12', '14')"
150,16,17,0.00015,0.40376,"('1', '3', '5', '7', '9', '10', '11', '12')"
151,16,T,0.0,0.47275,"('1', '3', '7', '10', '11')"
152,17,T,0.00024,0.36236,"('1', '3', '10', '11', '13')"
